case_id,title,summary,free_text,category,category_slug,duration,daily_hours,invest_amount,revenue_amount,has_main_job,failure_reasons,difficulties,keywords,failure_category,risk_level,source,link,postdate,case_status
survey_attachment_success_063,"디자인, 영상 편집으로 20만 원 수익을 만든 사례","디자인, 영상 편집으로 20만 원 수익을 만든 사례","재능 판매·프리랜서 부업을 3개월 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 200,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 시간 관리 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기에 특히 신경 썼고, 부업 이후의 변화로는 '꾸준히 그냥 하기'라고 답했다. 처음 시작하는 사람에게는 초반에 완벽주의 버리기부터 점검하고, '실행하고 수정하는 게 빠름'라는 조언을 남겼다. 추가 메모로는 '실행하고 수정하는 게 빠름'라고 적었다.",재능 판매·프리랜서,talent-freelance,3,3,0,200000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기,시간 관리;완벽주의 버리기,SUCCESS_STORY,LOW,survey_attachment,,2026-04-23,SUCCESS
survey_attachment_success_064,"유튜브, 블로그으로 15만 원 수익을 만든 사례","유튜브, 블로그으로 15만 원 수익을 만든 사례","콘텐츠 · SNS 부업을 1년 이상 동안 이어가며 1시간 정도를 꾸준히 투입했다. 초기 투자금은 100,000원 수준이었고, 수익은 월 평균 150,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 시장 조사 및 커뮤니티 활용 등을 꼽았다. 운영하면서는 리뷰 · 후기 관리하기 및 타겟 고객층 명확하게 설정하기에 특히 신경 썼고, 부업 이후의 변화로는 '취미가 없었는데 블로그 운영을 하며 소액이라도 벌고 다양한 음식점과 여행지를 체험함'라고 답했다. 처음 시작하는 사람에게는 초반에 블로그 글은 퀄리티가 중요해서 검색어 상위에 노출되는게 중요하므로 단순한 광고글로 블로그 퀄을 낮추면 안됩니다부터 점검하고, '꼼꼼히 나만의 공간을 다져간다는 마음으로 성실하게 글을 써보세요'라는 조언을 남겼다. 추가 메모로는 '원래 개인 일기장 용으로 쓰던 블로그 였는데 지인의 추천으로 홍보글을 작성하는 알바를 하게 되었습니다 글솜씨가 뛰어나지 않아도 쓰다보니 점점 능숙해지고 체험할 만한 활동과 부수입이 용돈벌이 정도로 늘어나서 꾸준히 하고 있어요 주말에 카페에 앉아 부업을 하는 시간이 제 일상의 소소한 즐거움이 되었습니다'라고 적었다.",콘텐츠 · SNS,content-sns,12,1,100000,150000,true,SUCCESS_STORY,리뷰 · 후기 관리하기;타겟 고객층 명확하게 설정하기,시장 조사;커뮤니티 활용;블로그 글은 퀄리티가 중요해서 검색어 상위에 노출되는게 중요하므로 단순한 광고글로 블로그 퀄을 낮추면 안됩니다,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-04-22,SUCCESS
survey_attachment_success_065,"배달 (배민, 쿠팡이츠 등)으로 1만 원 수익을 만든 사례","배달 (배민, 쿠팡이츠 등)으로 1만 원 수익을 만든 사례","플랫폼 노동 부업을 1년 이상 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 10,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 첫 수익 발생 이후 유지'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 콘텐츠 주제 일관성 유지하기에 특히 신경 썼고, 부업 이후의 변화로는 '여유로워졌어요'라고 답했다. 처음 시작하는 사람에게는 초반에 수입이 작다고 해서 그만두지않는 것부터 점검하고, '꾸준히 하다보면 성과가 나올거에요'라는 조언을 남겼다. 추가 메모로는 '직장생활 하면서 월급에만 만족하던 와중에 다른 친구가 블로그로 부업을 한다는 소식을 들었어요 저도 그 때부터 관심을 갖기 시작했고 다양한 분야의 부업을 여러개 시작했어요 꾸준히 매일매일 관리하고있고 적지만 매달 수입이 생기고 있어서 계속 할만해요'라고 적었다.",플랫폼 노동,platform-labor,12,2,0,10000,true,SUCCESS_STORY,콘텐츠 주제 일관성 유지하기,꾸준한 실행;수입이 작다고 해서 그만두지않는 것,SUCCESS_STORY,LOW,survey_attachment,,2026-04-21,SUCCESS
survey_attachment_success_066,"스마트스토어, 쿠팡으로 50만 원 수익을 만든 사례","스마트스토어, 쿠팡으로 50만 원 수익을 만든 사례","온라인 판매·이커머스 부업을 6개월 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 50,000원 수준이었고, 수익은 월 평균 500,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 첫 수익 발생 이후 유지'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 가격 전략 등을 꼽았다. 운영하면서는 시장 · 경쟁 사례 분석하기 및 가격 전략 조정하기에 특히 신경 썼고, 부업 이후의 변화로는 '자신감'라고 답했다. 처음 시작하는 사람에게는 초반에 성실함부터 점검하고, '큰 기대 x'라는 조언을 남겼다. 추가 메모로는 '꾸준히 하는 거 어려움'라고 적었다.",온라인 판매·이커머스,online-commerce,6,3,50000,500000,true,SUCCESS_STORY,시장 · 경쟁 사례 분석하기;가격 전략 조정하기,꾸준한 실행;가격 전략;성실함,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-04-20,SUCCESS
survey_attachment_success_067,"공방, 핸드메이드으로 300원 수익을 만든 사례","공방, 핸드메이드으로 300원 수익을 만든 사례","오프라인 부업 부업을 1개월 미만 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 300원 정도였다. 진행 과정에서는 '부업의 지속 가능성 확인 (계속 해도 되겠다 싶은 가능성), 실무 능력 · 제작 능력 향상'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 커뮤니티 활용 및 알고리즘 · 노출 영향 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기, 고객 반응 빠르게 확인하기 및 초기 비용 최소화하기에 특히 신경 썼고, 부업 이후의 변화로는 '그냥 시작해본건데 나쁘지않다는걸 알았음'라고 답했다. 처음 시작하는 사람에게는 초반에 시장조사가 정말 중요하고 작게시작해야 손실이 적음부터 점검하고, '시작이 중요하고 꾸준히 하세요'라는 조언을 남겼다. 추가 메모로는 '그냥 작게 경험차 시작하고 아직은 그렇다 할 결과는 없지만 경험이 정말 중요하다는 생각이 듭니다 하지않을땐 생각만 많았는데 시작하고보니 어느정도 생각정리 되면서 조금씩 고쳐나가고 반영하는거 같습니다'라고 적었다.",오프라인 부업,offline-sidejob,1,2,0,300,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;고객 반응 빠르게 확인하기;초기 비용 최소화하기,커뮤니티 활용;알고리즘 · 노출 영향;시장조사가 정말 중요하고 작게시작해야 손실이 적음,SUCCESS_STORY,LOW,survey_attachment,,2026-04-19,SUCCESS
survey_attachment_success_068,"주식, 코인으로 50만 원 수익을 만든 사례","주식, 코인으로 50만 원 수익을 만든 사례","투자 · 재테크 부업을 1년 이상 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 20,000,000원 수준이었고, 수익은 월 평균 500,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 시장 · 경쟁 사례 분석하기에 특히 신경 썼고, 부업 이후의 변화로는 '적지만 벌어서 좋다'라고 답했다. 처음 시작하는 사람에게는 초반에 꾸준하게 하는 것부터 점검하고, '꾸준하게 잘합시다'라는 조언을 남겼다. 추가 메모로는 '월급 외 수입을 얻기위해 시작하였고 아직까지 큰 어려움은 없었다'라고 적었다.",투자 · 재테크,investment,12,2,20000000,500000,true,SUCCESS_STORY,시장 · 경쟁 사례 분석하기,꾸준한 실행;꾸준하게 하는 것,SUCCESS_STORY,HIGH,survey_attachment,,2026-04-18,SUCCESS
survey_attachment_success_069,"주식, 코인으로 50만 원 수익을 만든 사례","주식, 코인으로 50만 원 수익을 만든 사례","투자 · 재테크 부업을 1년 이상 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 10,000,000원 수준이었고, 수익은 월 평균 500,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 커뮤니티 활용 및 멘토링 · 강의 참고 등을 꼽았다. 운영하면서는 시장 · 경쟁 사례 분석하기 및 멘탈 관리 · 번아웃 조절하기에 특히 신경 썼고, 부업 이후의 변화로는 '월급이 적어 목돈 모으기가 어려왔는데 추가 수익이 생기면서 미래를 설계할 여유가 조금 생김'라고 답했다. 처음 시작하는 사람에게는 초반에 한번에 너무 많은 금액으로 투자 금물부터 점검하고, '과도한 욕심으로 하지 말고 먼 미래를 보면서 목돈 마련에 성공해보세요'라는 조언을 남겼다. 추가 메모로는 '월급 200대로는 저축이 아주 힘들더라구요 주식을 시작하며 여웃돈을 모으기 시작했는데 오히려 주식수입이$늘으며 아끼는 습관이 생겨서 더 검소해졌어요 이 돈이면 주식을 사지? 라는 마음이 들어 과소비나 쓸모없는 지출이 많이 줄었어요 전 정말 과도한 욕심은 없고 10년을 두고 목돈 모을 여유만 생길만큼 벌었으면 좋겠는 마음입니다'라고 적었다.",투자 · 재테크,investment,12,2,10000000,500000,true,SUCCESS_STORY,시장 · 경쟁 사례 분석하기;멘탈 관리 · 번아웃 조절하기,커뮤니티 활용;멘토링 · 강의 참고;한번에 너무 많은 금액으로 투자 금물,SUCCESS_STORY,HIGH,survey_attachment,,2026-04-17,SUCCESS
survey_attachment_success_070,"배달 (배민, 쿠팡이츠 등)을 운영하며 배운 점을 정리한 사례","배달 (배민, 쿠팡이츠 등)을 운영하며 배운 점을 정리한 사례","플랫폼 노동 부업을 1년 이상 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 큰 수익으로 바로 이어지지는 않았지만 경험을 쌓는 계기가 됐다. 진행 과정에서는 '실제 수익 발생'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 초기 비용 최소화하기에 특히 신경 썼고, 부업 이후의 변화로는 '없음'라고 답했다. 처음 시작하는 사람에게는 초반에 묵묵히부터 점검하고, '없어요'라는 조언을 남겼다. 추가 메모로는 '...'라고 적었다.",플랫폼 노동,platform-labor,12,1,0,0,true,SUCCESS_STORY,초기 비용 최소화하기,꾸준한 실행;묵묵히,SUCCESS_STORY,LOW,survey_attachment,,2026-04-16,SUCCESS
survey_attachment_success_071,"유튜브, 블로그으로 10만 원 수익을 만든 사례","유튜브, 블로그으로 10만 원 수익을 만든 사례","콘텐츠 · SNS 부업을 10개월 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 100,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 부업의 지속 가능성 확인 (계속 해도 되겠다 싶은 가능성)'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 커뮤니티 활용 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기 및 리뷰 · 후기 관리하기에 특히 신경 썼고, 부업 이후의 변화로는 '포기하지 않고 꾸준히 하면 된다는 생각을 했습니다'라고 답했다. 처음 시작하는 사람에게는 초반에 너무 큰 목표보다는 현실적인 목표가 중요함부터 점검하고, '포기하지 않으면 된다는 긍정적인 마음가짐이 중요해요'라는 조언을 남겼다. 추가 메모로는 '소소한 수익이라도 쌓이면 큰 금액이 될 수 있으니 초반에 쉽게 지칠 수 있는데 포기하면 스스로에게 진다고 생각하고 꾸준히 했어요'라고 적었다.",콘텐츠 · SNS,content-sns,10,3,0,100000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;리뷰 · 후기 관리하기,꾸준한 실행;커뮤니티 활용;너무 큰 목표보다는 현실적인 목표가 중요함,SUCCESS_STORY,LOW,survey_attachment,,2026-04-15,SUCCESS
survey_attachment_success_072,"주식, 코인으로 10만 원 수익을 만든 사례","주식, 코인으로 10만 원 수익을 만든 사례","투자 · 재테크 부업을 6개월 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 2,000,000원 수준이었고, 수익은 월 평균 100,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 본업 확장 가능성 발견'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 알고리즘 · 노출 영향 등을 꼽았다. 운영하면서는 시장 · 경쟁 사례 분석하기 및 꾸준히 테스트하고 수정하기에 특히 신경 썼고, 부업 이후의 변화로는 '전 평범한 주부인데요 주식으로 수입이 생기며 가정에 조금이라도 보탬이 되어 자신감이 생기고 뿌듯했어요'라고 답했다. 처음 시작하는 사람에게는 초반에 절대 급등주나 테마주에 휩쓸려서 투자하지 말고 묵묵이 꾸준히 인내할것부터 점검하고, '조급하지 말것 무조건! 나만의 루틴과 감을 살려야 합니다'라는 조언을 남겼다. 추가 메모로는 '주부인데 비상금을 모으고 싶어서 시작. 처음엔 주식 용어도 방법도 아무것도 몰랐지만 유튜브를 보며 틈틈히 공부함. 어느새 아침마다 경제 뉴스를 보게 되더군요. 주식 호황에 어느정도 재미를 보아 뿌듯합니다'라고 적었다.",투자 · 재테크,investment,6,3,2000000,100000,true,SUCCESS_STORY,시장 · 경쟁 사례 분석하기;꾸준히 테스트하고 수정하기,꾸준한 실행;알고리즘 · 노출 영향;절대 급등주나 테마주에 휩쓸려서 투자하지 말고 묵묵이 꾸준히 인내할것,SUCCESS_STORY,HIGH,survey_attachment,,2026-04-14,SUCCESS
survey_attachment_success_073,"스마트스토어, 쿠팡을 운영하며 배운 점을 정리한 사례","스마트스토어, 쿠팡을 운영하며 배운 점을 정리한 사례","온라인 판매·이커머스 부업을 3개월 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 50원 수준이었고, 큰 수익으로 바로 이어지지는 않았지만 경험을 쌓는 계기가 됐다. 진행 과정에서는 '첫 수익 발생 이후 유지, 꾸준한 고객 확보'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 시장 조사 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기 및 고객 반응 빠르게 확인하기에 특히 신경 썼고, 부업 이후의 변화로는 '막연한 두려움이 나아졌다'라고 답했다. 처음 시작하는 사람에게는 초반에 처음부터 꼼꼼하게 하자부터 점검하고, '수익창출을 위해 멀리보자'라는 조언을 남겼다. 추가 메모로는 '수입이 없어서 자식들 도움에 노후에 소일거리 할께 없나 싶어서 시작해 오랜시간을두고 도움도 받고 하다보니 조금씩 성과의 빛을 보게 되었다'라고 적었다.",온라인 판매·이커머스,online-commerce,3,1,50,0,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;고객 반응 빠르게 확인하기,꾸준한 실행;시장 조사;처음부터 꼼꼼하게 하자,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-04-13,SUCCESS
survey_attachment_success_074,"배달 (배민, 쿠팡이츠 등)으로 250만 원 수익을 만든 사례","배달 (배민, 쿠팡이츠 등)으로 250만 원 수익을 만든 사례","플랫폼 노동 부업을 1년 이상 동안 이어가며 8시간 이상 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 2,500,000원 정도였다. 진행 과정에서는 '실제 수익 발생'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 작업 시간 효율적으로 관리하기에 특히 신경 썼고, 부업 이후의 변화로는 '열심히하면 반드시 대가가 돌아움'라고 답했다. 처음 시작하는 사람에게는 초반에 고객확보부터 점검하고, '꾸준히 하면 성과가있음'라는 조언을 남겼다. 추가 메모로는 '생활고때문'라고 적었다.",플랫폼 노동,platform-labor,12,8,0,2500000,true,SUCCESS_STORY,작업 시간 효율적으로 관리하기,꾸준한 실행;고객확보,SUCCESS_STORY,HIGH,survey_attachment,,2026-04-12,SUCCESS
survey_attachment_success_075,"주식, 코인에서 부업 가능성을 확인한 사례","주식, 코인에서 부업 가능성을 확인한 사례","투자 · 재테크 부업을 1년 이상 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 20,000,000원 수준이었고, 큰 수익으로 바로 이어지지는 않았지만 경험을 쌓는 계기가 됐다. 진행 과정에서는 '새로운 커리어 가능성 발견'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 시장 조사 및 초기 자본 투자 등을 꼽았다. 운영하면서는 멘탈 관리 · 번아웃 조절하기에 특히 신경 썼고, 부업 이후의 변화로는 '공부를 많이 하게 됨'라고 답했다. 처음 시작하는 사람에게는 초반에 다양한 분석부터 점검하고, '시장을 이기려고 하지 말것'라는 조언을 남겼다. 추가 메모로는 '신문을 보다가 시작했는데, 실시간으로 보고있기 힘들기 때문에 주기적으로 분석하여 공부중'라고 적었다.",투자 · 재테크,investment,12,2,20000000,0,true,SUCCESS_STORY,멘탈 관리 · 번아웃 조절하기,시장 조사;초기 자본 투자;다양한 분석,SUCCESS_STORY,HIGH,survey_attachment,,2026-04-11,SUCCESS
survey_attachment_success_076,"배달 (배민, 쿠팡이츠 등)으로 25만 원 수익을 만든 사례","배달 (배민, 쿠팡이츠 등)으로 25만 원 수익을 만든 사례","플랫폼 노동 부업을 1년 이상 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 250,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 부업의 지속 가능성 확인 (계속 해도 되겠다 싶은 가능성)'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 커뮤니티 활용 등을 꼽았다. 운영하면서는 초기 비용 최소화하기 및 커뮤니티 · 지인 활용하기에 특히 신경 썼고, 부업 이후의 변화로는 '남는 시간을 홯용하면서 조그미나마 용돈이 생겼다'라고 답했다. 처음 시작하는 사람에게는 초반에 업무 마친후 시간 활용하기부터 점검하고, '수익보다는 짬짬이 시간나서. 하는거라 여유시간 활용하기 좋아요'라는 조언을 남겼다. 추가 메모로는 '주위에 여론을 듣고 시간내어 용돈버는것과 남는 시간 활용하는것에 초점을 맞추었다'라고 적었다.",플랫폼 노동,platform-labor,12,2,0,250000,true,SUCCESS_STORY,초기 비용 최소화하기;커뮤니티 · 지인 활용하기,꾸준한 실행;커뮤니티 활용;업무 마친후 시간 활용하기,SUCCESS_STORY,LOW,survey_attachment,,2026-04-10,SUCCESS
survey_attachment_success_077,"주식, 코인으로 20만 원 수익을 만든 사례","주식, 코인으로 20만 원 수익을 만든 사례","투자 · 재테크 부업을 1년 이상 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 50,000,000원 수준이었고, 수익은 월 평균 200,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 자신감 · 경험 확보'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행, 시장 조사 및 관련 경험 · 실무 능력 등을 꼽았다. 운영하면서는 시장 · 경쟁 사례 분석하기에 특히 신경 썼고, 부업 이후의 변화로는 '준비과정이 긴만큼 성과도 좋은것'라고 답했다. 처음 시작하는 사람에게는 초반에 자기자본의 규모가 크지않아야됨부터 점검하고, '조급한 마음은 버려야됨'라는 조언을 남겼다. 추가 메모로는 '근로소득에 더해 가정경제에 보템이되고자'라고 적었다.",투자 · 재테크,investment,12,2,50000000,200000,true,SUCCESS_STORY,시장 · 경쟁 사례 분석하기,꾸준한 실행;시장 조사;관련 경험 · 실무 능력;자기자본의 규모가 크지않아야됨,SUCCESS_STORY,HIGH,survey_attachment,,2026-04-09,SUCCESS
